,Unnamed: 0,tweet_text,tweet_label,claim,tweet_date,num_hashtags,hashtag_text,has_link,polarity,subjective,pos_words,neg_words,misinfo_words,debunk_words,misinfo_hashtags,debunk_hashtags,hyperpartisan,followers,verified 
198,201,âœthank PM modi strong leadership helping india humanity fightâ trump said A batch #Hydroxychloroquine tipped effective therapy treating #CCPVirus arrived US #India,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 13, 2020 @ 13:05:05.000",3,Hydroxychloroquine CCPVirus India,TRUE,positive,TRUE,3,2,10,7,3,2,0,1099,FALSE
199,202,@realdonaldtrump conduct two nested multicenter international doubleblind randomized placebocontrolled clinical trials #hydroxychloroquine postexposure prophylaxis preemptive therapy #SARSCoV2 #clinicalTrial #clinicalTrials #SARSCoV2 may 6 2020,RELEVANT,hydroxychloroquine is effective in healing and preventing COVID-19,"May 10, 2020 @ 18:08:01.000",5,hydroxychloroquine SARSCoV2 clinicalTrial clinicalTrials SARSCoV2,TRUE,neutral,FALSE,2,0,8,16,3,5,0,196,FALSE
200,203,course @senatormenendez would attack practical treatment prescribed doctors elites want panic order promote agenda I bet others kind wouldnât refuse #Hydroxychloroquine lives risk 10000 doctors 30 countries praising #Hydroxychloroquine front running therapy #coronavirus â@senatormenendezâ â@billpascrellâ asked â@us_fdaâ stop âpromotingâ hydroxychloroquine Â,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 10, 2020 @ 14:51:43.000",3,Hydroxychloroquine Hydroxychloroquine coronavirus,TRUE,negative,TRUE,4,5,26,14,3,3,0,117,FALSE
201,204,#CCPVIRUS created recombination fragment SARS virus gene fragment hivand thereforeit features sarswith high transmissibilityand features AIDS humans created crazy virus selfdestruuction FK CCP,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Apr 21, 2020 @ 05:40:39.000",1,CCPVIRUS,TRUE,positive,TRUE,2,2,10,6,0,0,0,118,FALSE
202,205,#Hydroxychloroquine rated effective therapy doctors #coronavirus global survey #COVID19,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Sep 7, 2020 @ 05:08:59.000",3,Hydroxychloroquine coronavirus COVID19,TRUE,positive,TRUE,3,4,6,4,3,3,0,41312,FALSE
203,206,I always believed hydroxychloroquine âœmost effective therapyâ lotus kelly #Hydroxychloroquine rated effective therapy doctors #coronavirus global survey #COVID19,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Jun 24, 2020 @ 01:33:58.000",3,Hydroxychloroquine coronavirus COVID19,TRUE,positive,TRUE,5,6,9,8,3,3,0,8074,FALSE
204,207,âœthank PM modi strong leadership helping india humanity fightâ trump said A batch #Hydroxychloroquine tipped effective therapy treating #CCPVirus arrived US #India,RELEVANT,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 12, 2020 @ 22:49:18.000",3,Hydroxychloroquine CCPVirus India,TRUE,positive,TRUE,3,2,10,7,3,2,0,11036,FALSE
205,208,trump confused testing safety efficacy #Hydroxychloroquine therapy #COVID19 diagnostic testing active disease trump sound mind,DEBUNK,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 22, 2020 @ 00:01:54.000",2,Hydroxychloroquine COVID19,FALSE,positive,TRUE,6,1,9,12,2,2,0,368,FALSE
206,209,cure covid19 already exist andreas kalcker interviewed chlorine dioxide lifesaving therapy humanity #hydroxychloroquine #pharma #Medical #establishment #covid19 #Bleach #US @facebook @twiter #freespeech #Oxygendeprivation,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Jun 2, 2020 @ 19:42:17.000",9,hydroxychloroquine pharma Medical establishment covid19 Bleach US freespeech Oxygendeprivation,TRUE,neutral,FALSE,3,1,7,3,3,2,0,208,FALSE
207,210,@grassleypress @chuckgrassley #CCP hide gene map #WuhanCoronavius announce global let outbreak global #WHO accomplice must take full responsibility dont let escape #CCP_is_terrorist #CCPVirus #ChinaLiedPeopleDied,MISINFO,Coronavirus was created in a laboratory in Wuhan.,"Apr 10, 2020 @ 16:21:22.000",6,CCP WuhanCoronavius WHO CCP_is_terrorist CCPVirus ChinaLiedPeopleDied,TRUE,negative,TRUE,1,3,12,7,5,3,0,559,FALSE
208,211,unproven #Coronavirus therapy proves major cash cow various shadowy online pharmacies I wrote book spam nation w sales #Hydroxychloroquine rivaling main product generic viagra past 30 days,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 25, 2020 @ 05:17:46.000",2,Coronavirus Hydroxychloroquine,TRUE,negative,TRUE,3,4,8,7,2,2,0,155,FALSE
209,212,@mentalhealthvic @greghuntmp sister premmie baby april worried terrified hospital rightly turns #hydroxychloroquine triple therapy treat pregnant lactating mothers LET US PRESCRIBE #ZelenkoProtocol PROTECT THEM NOW YOU BASTARDS,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Aug 21, 2020 @ 22:48:46.000",2,hydroxychloroquine ZelenkoProtocol,TRUE,negative,TRUE,4,3,7,5,2,1,0,209,FALSE
210,213,ah yes religion totally genetic RETWEET vaccine designed permanently ALTER DNA targeting religious gene #Scamdemic,MISINFO,  COVID-19 vaccines are Ògene therapyÓ,"Jun 20, 2020 @ 17:54:45.000",1,Scamdemic,TRUE,positive,TRUE,3,1,10,3,1,1,0,753,FALSE
211,214,#drug @realdonaldtrump repeatedly endorsed potentially lifesaving #hydroxychloroquine proven ineffective âœpostexposure preventative therapyâ #COVIDãƒ¼19 rigorously controlled study 821 patients #413,DEBUNK,hydroxychloroquine is effective in healing and preventing COVID-19,"Jun 4, 2020 @ 16:44:31.000",4,drug hydroxychloroquine COVIDãƒ¼19 413,TRUE,positive,TRUE,6,3,6,14,2,4,0,40,FALSE
212,215,health authorities #Mumbai indiscriminately giving #hydroxychloroquine HCQ adults children bid curb spread #COVID19 raising ethical questions therapy lacks clinical evidence efficacy treating disease,DEBUNK, COVID-19 vaccines are Ògene therapyÓ,"May 12, 2020 @ 07:26:22.000",3,Mumbai hydroxychloroquine COVID19,TRUE,positive,TRUE,6,3,10,20,2,3,0,0,FALSE
213,216,âœthank PM modi strong leadership helping india humanity fightâ trump said A batch #Hydroxychloroquine tipped effective therapy treating #CCPVirus arrived US #India,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Apr 12, 2020 @ 23:13:56.000",3,Hydroxychloroquine CCPVirus India,TRUE,positive,TRUE,3,2,10,7,3,2,0,87,FALSE
214,217,10000 doctors 30 countries praising #Hydroxychloroquine front running therapy #coronavirus â@senatormenendezâ â@billpascrellâ asked â@us_fdaâ stop âpromotingâ hydroxychloroquine Â,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 10, 2020 @ 00:26:05.000",2,Hydroxychloroquine coronavirus,TRUE,positive,TRUE,0,1,12,6,2,2,0,8825,FALSE
215,218,role #hydroxychloroquine sulfate #geriatric patient #coronavirus disease 2019 COVID19 useful know geriatrician lights shadows HCQ therapy elderly geriatric patients affected #COVID19,DEBUNK,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 27, 2020 @ 14:05:20.000",4,hydroxychloroquine geriatric coronavirus COVID19,TRUE,positive,TRUE,5,1,10,16,3,4,0,96,FALSE
216,219,fdas breakthrough therapy designation #CytoDyn #Leronlimab #PRO140 #HIV #AIDS #COVID19 #FDA #WuhanVirus #FastTrack #eIND #CytokineStorm #Cancer #BreakthroughTherapy,IRRELEVANT,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 24, 2020 @ 00:53:47.000",13,CytoDyn Leronlimab PRO140 HIV AIDS COVID19 FDA WuhanVirus FastTrack eIND CytokineStorm Cancer BreakthroughTherapy,TRUE,negative,TRUE,1,0,1,1,2,2,0,18,FALSE
217,220,@shanna1627 @rsultzba @nygovcuomo lt #Hydroxychloroquine therapy available request choice politicians choice,RELEVANT,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 17, 2020 @ 01:57:38.000",1,Hydroxychloroquine,FALSE,neutral,FALSE,1,0,3,2,1,1,0,2478,FALSE
218,221,@repmarkgreen #CCP hide gene map #WuhanCoronavius announce global let outbreak global #WHO accomplice must take full responsibility dont let escape #CCP_is_terrorist #CCPVirus #ChinaLiedPeopleDied,MISINFO,Coronavirus was created in a laboratory in Wuhan.,"Apr 18, 2020 @ 16:09:29.000",6,CCP WuhanCoronavius WHO CCP_is_terrorist CCPVirus ChinaLiedPeopleDied,FALSE,negative,TRUE,1,3,12,7,5,3,0,563,FALSE
219,222,thanks @realdonaldtrump much along able use #Hydroxychloroquine treat #coronavirus hydroxychloroquine rated effective therapy doctors coronavirus global survey,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 11, 2020 @ 18:10:33.000",2,Hydroxychloroquine coronavirus,TRUE,positive,TRUE,6,6,11,9,2,2,0,323,FALSE
220,223,health authorities #Mumbai indiscriminately giving #hydroxychloroquine HCQ adults children bid curb spread #COVID19 raising ethical questions therapy lacks clinical evidence efficacy treating disease,RELEVANT,hydroxychloroquine is effective in healing and preventing COVID-19,"May 12, 2020 @ 05:40:29.000",3,Mumbai hydroxychloroquine COVID19,TRUE,positive,TRUE,6,3,10,20,2,3,0,5967,FALSE
221,224,@playstrumpcard @ivankatrump author wellknown quack promoting light therapy decades understand light fresh air important doesnt treat covid19 first #Hydroxychloroquine failed light heat,COMMENT,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 24, 2020 @ 03:07:35.000",1,Hydroxychloroquine,FALSE,positive,TRUE,4,2,7,7,1,1,0,30,FALSE
222,225,10000 doctors 30 countries praising #Hydroxychloroquine front running therapy #coronavirus â@senatormenendezâ â@billpascrellâ asked â@us_fdaâ stop âpromotingâ hydroxychloroquine Â,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 10, 2020 @ 01:07:27.000",2,Hydroxychloroquine coronavirus,TRUE,positive,TRUE,0,1,12,6,2,2,0,36,FALSE
223,226,@invesqua @kylamb8 A good thread im optimistic I promise #hydroxychloroquine effective therapy #covid19 would tell many us definitely included hopeful would onset pandemic know definitively doesnât work A long thread,DEBUNK,hydroxychloroquine is effective in healing and preventing COVID-19,"Jul 30, 2020 @ 19:05:08.000",2,hydroxychloroquine covid19,TRUE,positive,TRUE,7,3,16,23,2,2,0,210,FALSE
224,227,@drdavidsamadi @zev_dr publishing soon early treatment #COVID19 outpatients triple therapy including #zinc low dose #hydroxychloroquine associated significantly less hospitalizations 5 times less deaths,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Jul 6, 2020 @ 15:04:08.000",3,COVID19 zinc hydroxychloroquine,TRUE,negative,TRUE,3,5,14,5,3,3,0,6,FALSE
225,228,@m_lekhi @vinirish @amitshah yesterday @indiatoday carried glowing tweet MLA dilip pandey actively involved arranging plasma therapy treatment #ChineseVirus patients true,IRRELEVANT,Coronavirus was created in a laboratory in Wuhan.,"Jun 24, 2020 @ 12:57:57.000",1,ChineseVirus,FALSE,positive,TRUE,3,2,6,4,1,0,0,1095,FALSE
226,229,gene decode #13 mainstreammockingbirdmedia control news via @youtube half way thru shows CBS faked hospital visit make look busy actually #obamagate #ExposeCBS #FakeNews #OperationMockingbird #removegretchen,IRRELEVANT,Masks donÕt prevent COVID-19 transmission,"May 15, 2020 @ 02:26:45.000",6,13 obamagate ExposeCBS FakeNews OperationMockingbird removegretchen,TRUE,neutral,FALSE,4,0,10,7,1,2,0,2,FALSE
227,230,@drericding oh study financed labs abbot medtronic exceo promoting #Remdesivir janssen labs collaborating gilead selling #Remdesivir mesoblast selling stem cell therapy competitors #hydroxychloroquine,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"May 22, 2020 @ 17:20:18.000",3,Remdesivir Remdesivir hydroxychloroquine,TRUE,positive,TRUE,3,1,6,2,3,3,0,374,FALSE
228,231,IS THIS EARTH among #stellaimmanuelmd quotes âœnobody needs get sickâ referring #Hydroxychloroquine âœhello donât need mask cureâ âœchildren need whipped âœthey found gene somebodyâs mind MORE,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Jul 29, 2020 @ 01:06:48.000",2,stellaimmanuelmd Hydroxychloroquine,TRUE,neutral,FALSE,5,4,10,7,1,1,0,268,FALSE
229,232,releasing criminals without proper support case managers therapy rehab transitional housing lack access jobseducation state mandates cover faceare likely become reoffenders #COVID19 #crime #maskup #scamdemic,IRRELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 7, 2020 @ 17:58:51.000",4,COVID19 crime maskup scamdemic,TRUE,negative,TRUE,4,3,11,7,3,1,0,64,FALSE
230,233,@alwaysaphiemi @POTUS @GOP coming soon new study #ZelenkoProtocol early treatment #COVID19 outpatients triple therapy including #zinc low dose #hydroxychloroquine associated significantly less hospitalizations 5 times less deaths,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Jul 6, 2020 @ 15:18:17.000",4,ZelenkoProtocol COVID19 zinc hydroxychloroquine,TRUE,negative,TRUE,5,6,17,7,4,3,0,6,FALSE
231,234,@hockeyblossom FAKE fact check bill gates âœgod geneâ vaccine ðÿno bill gates give presentation CIA âœgod geneâ vaccine called funvax #CoronaCON ðÿ #VaccineCON ðÿ,DEBUNK,BIll Gates contributed to the spread of coronavirus.,"Jul 27, 2020 @ 09:21:24.000",2,CoronaCON VaccineCON,TRUE,negative,TRUE,2,1,12,21,0,2,0,2452,FALSE
232,235,@warroompandemic CCP dared use gene editing transform baby genes babies gene editing announced birth shocked world year also studying crossspecies research bats thing translate englishï¼š #äåçæ #CCPVirus å¾ˆåšäººäçäèäªçææèªåžéªœåï¼œäçæææèææ ææ³æ¼åºåžçšï¼œçžåœèäªçæå²ççäººçé æˆäºçºååç¾éš¾ï¼œ äåä¹ååæçåÿºå ç¼è¾æ¹é åååÿºå ï¼œèœäåÿºå ç¼è¾åžçšåååºçÿåžæååƒï¼œéœæ¼äºåçƒï¼œåœå¹äää¹ÿåœç çèè çšèçç çï¼œäåèä¼šå¹²åºää¹ˆæåæçšæœæˆäººçåºçºçšäºï¼,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"May 4, 2020 @ 15:46:19.000",2,äåçæ CCPVirus,TRUE,negative,TRUE,1,0,15,7,1,1,0,477,FALSE
233,236,single gene drives aggression wild songbird via @neurosciencenew #healthcare #neuroscience #Mentalhealth #WednesdayWisdom #WednesdayMotivation #wednesdaymorning #Psychiatry #psychology #COVID19 #COVIDIOTS #CoronavirusPandemic #CoronaBillionares,IRRELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Aug 19, 2020 @ 11:57:13.000",12,healthcare neuroscience Mentalhealth WednesdayWisdom WednesdayMotivation wednesdaymorning Psychiatry psychology COVID19 COVIDIOTS CoronavirusPandemic CoronaBillionares,TRUE,negative,TRUE,1,2,2,1,3,2,0,347,FALSE
234,237,I watched karine @k_jeanpierre MSNBC falsely say trump killing people promoting #Hydroxychloroquine amp #Zpack easy riskreward decision risk vanishingly small potential reward saved life STOP ROOTING AGAINST AN EFFECTIVE THERAPY,COMMENT,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 8, 2020 @ 06:34:20.000",2,Hydroxychloroquine Zpack,TRUE,positive,TRUE,7,4,10,8,1,1,0,814,FALSE
235,238,@noodlesparklez @janetpursley AFTER TRYING TO BLOCK #Hydroxychloroquine NOW THE LEFTIST GOOGLETWITTERMONOPOLY BEGAN HIDING THERAPY CURRENTLY USED IN MONTSINAI HOSPITAL IN NY ALL BECAUSE TRUMP HAS GUESSED THIS THERAPY EVEN WITHOUT KNOWING ABOUT DEVICE UVHEALIGHT,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 26, 2020 @ 15:01:25.000",1,Hydroxychloroquine,TRUE,negative,TRUE,3,1,3,0,1,1,0,5,FALSE
236,239,@specialreport @bretbaier please listen presentation link tweet pay attention judy mikovits phd states genetically altered genesomeone needs interview #JudyMikovits phd researcher made definitive comments #WuhanVirus #COVID NOT #NaturalVirus occurring #NATURE watch entire #OriginsCoronaVirus linkwatch HER comments @tuckercarlson @loudobbs,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Apr 16, 2020 @ 04:08:15.000",6,JudyMikovits WuhanVirus COVID NaturalVirus NATURE OriginsCoronaVirus,TRUE,positive,TRUE,6,2,12,8,2,1,0,2804,FALSE
237,240,people seem think âsod rest world cos I think iâm fine I canât get itâs hurting anyone I something stupidâ really wish I gene hunt teach #covidiots endangering life amp good peopleâs lives much,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 22, 2020 @ 17:26:08.000",1,covidiots,TRUE,positive,TRUE,4,4,18,14,1,1,0,1159,FALSE
238,241,10000 doctors 30 countries praising #Hydroxychloroquine front running therapy #coronavirus â@senatormenendezâ â@billpascrellâ asked â@us_fdaâ stop âpromotingâ hydroxychloroquine Â,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 9, 2020 @ 23:57:28.000",2,Hydroxychloroquine coronavirus,TRUE,positive,TRUE,0,1,12,6,2,2,0,3269,FALSE
239,242,unproven #Coronavirus therapy proves major cash cow various shadowy online pharmacies I wrote book spam nation w sales #Hydroxychloroquine rivaling main product generic viagra past 30 days,RELEVANT,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 24, 2020 @ 21:16:21.000",2,Coronavirus Hydroxychloroquine,TRUE,negative,TRUE,3,4,8,7,2,2,0,3,FALSE
240,243,@nunley_shae @moderatephx @shoebrian80 @zshoe @98bffc8742d543e @mirandayaver @realdonaldtrump looked I hopeful I first heard march enough work done since dismiss miracle drug want indepth analysis read thread I promise #hydroxychloroquine effective therapy #covid19 would tell many us definitely included hopeful would onset pandemic know definitively doesnât work A long thread,DEBUNK,hydroxychloroquine is effective in healing and preventing COVID-19,"Aug 1, 2020 @ 16:40:34.000",2,hydroxychloroquine covid19,TRUE,positive,TRUE,8,3,23,36,2,2,0,8,FALSE
241,244,âœthank PM modi strong leadership helping india humanity fightâ trump said A batch #Hydroxychloroquine tipped effective therapy treating #CCPVirus arrived US #India,RELEVANT,hydroxychloroquine is effective in healing and preventing COVID-19,"Apr 12, 2020 @ 22:57:12.000",3,Hydroxychloroquine CCPVirus India,TRUE,positive,TRUE,3,2,10,7,3,2,0,3074,FALSE
242,245,personally I think great dummies dont want take #COVID19 seriously need thin herd stupid people remove gene pool anyways #Idiocracy #COVIDIOTS #Moronavirus,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jun 20, 2020 @ 17:49:39.000",4,COVID19 Idiocracy COVIDIOTS Moronavirus,TRUE,negative,TRUE,2,3,11,9,2,2,0,2055,FALSE
